4923	2183	1	4
7207	1793	1	1
5442	2645	1	1
4748	5180	1	9
641	3953	1	4
1137	2173	1	5
8349	5868	1	2
7484	5450	1	4
5539	7669	1	1
7528	1526	1	1
2518	3907	1	3
263	2053	1	1
6119	5449	1	1
4667	3888	1	2
3476	2047	1	6
8264	6266	1	1
7933	549	1	4
7931	1225	1	7
4382	2522	1	2
1061	118	1	4
5309	1163	1	1
2038	928	1	7
2674	942	1	2
1002	32	1	1
621	3424	1	6
1678	7779	1	3
1526	2747	1	2
1205	7112	1	5
2053	6108	1	1
2948	1060	1	1
3708	2535	1	1
8114	3547	1	1
3748	2522	1	5
5883	475	1	4
1940	1319	1	1
5402	3320	1	2
1572	6623	1	8
2243	6806	1	2
3352	3427	1	2
1218	6788	1	1
4351	3485	1	6
4133	4621	1	3
5523	308	1	10
1075	7484	1	4
2230	6086	1	1
8428	7745	1	4
2478	2029	1	4
5261	6941	1	1
7884	4920	1	3
6667	8367	1	2
3639	1590	1	1
7779	7884	1	2
3528	7154	1	1
3696	4666	1	1
4542	3223	1	1
491	942	1	2
2540	2404	1	7
7325	5947	1	4
7244	6184	1	2
285	7835	1	1
3320	583	1	1
4133	8387	1	2
2777	6672	1	1
7948	8335	1	1
6516	1188	1	11
4003	8169	1	5
6064	1356	1	1
5614	4266	1	1
4667	6266	1	1
87	7850	1	3
6989	877	1	4
1906	5466	1	1
7327	2602	1	4
4202	4017	1	3
1504	2330	1	2
768	3712	1	1
4077	5450	1	4
5870	734	1	8
287	6160	1	1
7296	8010	1	7
2119	617	1	8
6685	5656	1	4
4048	3301	1	2
5996	4680	1	4
5175	2181	1	2
5104	6890	1	1
5692	8018	1	1
4030	2916	1	1
8441	7471	1	1
8376	8283	1	1
2856	7187	1	7
4447	1407	1	1
7427	3025	1	4
7984	3178	1	1
1104	378	1	8
839	5032	1	7
5614	1788	1	1
776	4323	1	10
4493	5173	1	1
3046	7425	1	1
5614	262	1	5
2455	1153	1	1
103	3914	1	1
6219	5663	1	5
4910	8255	1	2
5539	7579	1	1
4133	7884	1	3
2540	7353	1	6
1205	7499	1	5
6959	1210	1	1
4673	3572	1	1
1230	3238	1	7
5559	3526	1	1
6887	7004	1	1
889	2730	1	1
5564	5333	1	1
1186	3495	1	2
4369	7024	1	6
2824	3223	1	3
5945	4184	1	6
4202	7499	1	2
61	4844	1	1
6994	2138	1	6
7168	6434	1	7
2119	5498	1	10
3622	5957	1	1
7653	7562	1	1
669	2422	1	3
1405	6814	1	3
794	1700	1	1
3835	1895	1	6
7860	1641	1	1
4440	1335	1	1
3819	5403	1	10
3321	8230	1	1
4782	4275	1	1
1115	6090	1	2
7884	2178	1	5
4330	5415	1	4
6178	3888	1	1
3023	4294	1	1
6184	1572	1	1
6446	4508	1	8
1021	1437	1	1
3635	7264	1	4
5392	1474	1	1
3295	6290	1	2
8034	581	1	1
2196	1384	1	9
4204	3497	1	8
2870	3406	1	6
7325	6280	1	5
1484	4575	1	1
4489	295	1	1
6590	2163	1	5
3248	610	1	1
5418	7240	1	1
1544	8387	1	5
6535	1857	1	1
5663	4680	1	3
