839	1220	1	975359338
1835	1249	1	974881730
3825	3256	1	965943601
2507	1676	1	974079253
3501	2064	1	966998879
824	1272	1	975377746
1199	2671	1	974847862
2826	2871	1	972601055
4126	3300	1	1044200848
5599	3418	1	959215081
2562	3698	1	973981841
2899	741	1	971920758
4607	1304	1	1018906155
5428	448	1	960079508
3842	2739	1	976516873
2187	1805	1	974609188
1141	1136	1	974879365
1031	786	1	974999621
476	383	1	976218781
4033	2291	1	965514856
1671	1221	1	974790903
5504	260	1	959733469
3416	551	1	967402735
4535	480	1	964722225
412	909	1	976294109
5522	3100	1	960091517
2826	1077	1	974420547
5493	492	1	959885704
3365	1135	1	967664870
4728	2409	1	982382606
2465	3505	1	974324968
5329	1203	1	961006788
2947	1060	1	1037740411
3675	3752	1	966365065
3626	527	1	966621124
6039	913	1	956706148
5172	2599	1	977084652
1605	3052	1	975380958
637	2394	1	975737883
3834	457	1	966402055
1466	1500	1	974755230
4736	3260	1	963630792
4140	2094	1	965348756
3414	1320	1	967487340
302	1265	1	976505139
3469	1333	1	967231220
664	1213	1	975991082
2676	3897	1	973400973
4085	3793	1	986183285
1836	1300	1	974825445
3358	318	1	967693790
183	1344	1	977083387
3724	1036	1	966224671
53	1295	1	977983143
2581	1172	1	974040581
3213	780	1	968519016
2944	2193	1	1025196093
791	364	1	981768530
3272	2245	1	971245264
5482	858	1	959864823
1390	3897	1	1018906723
2237	25	1	974597584
5367	1945	1	960501736
4867	2393	1	962901581
1947	25	1	974691101
2941	933	1	971348552
2063	552	1	974663405
3285	1784	1	968118140
4562	593	1	967430630
1861	3751	1	974695611
4972	3033	1	962607276
2092	2759	1	974769809
5312	1288	1	962235540
1369	2951	1	974770459
1837	208	1	974901414
2885	3671	1	972185926
2170	2469	1	974612435
2264	1258	1	974584277
293	1208	1	997661447
169	608	1	977198414
2793	150	1	972942148
3807	1350	1	965966177
1988	1028	1	974684107
1350	2006	1	974773047
4083	3811	1	965434849
1087	2054	1	976132705
3228	1220	1	968416288
4708	1254	1	963525855
1147	1214	1	974873547
3971	1805	1	970340779
230	780	1	976822656
4116	1586	1	965363825
3299	3545	1	968075808
4298	913	1	965270079
2544	1185	1	974049397
352	3751	1	976323699
2810	2005	1	972840112
2231	1580	1	974597015
5269	1358	1	966914883
3301	1299	1	968034754
398	39	1	1044567184
2897	1215	1	971933251
631	2959	1	975779993
5767	165	1	959057397
536	661	1	976138728
1939	924	1	974697397
1916	1240	1	974694442
3562	1	1	1023984367
702	3196	1	975562259
1748	22	1	988468475
2414	2797	1	974246965
4489	1262	1	1026925232
5980	3168	1	956944331
301	3578	1	976504189
355	1265	1	976321228
2484	3300	1	974148176
5728	1375	1	958466342
5755	1282	1	958265654
4213	2990	1	965318375
5026	1220	1	962582915
4234	900	1	965332556
4473	1278	1	965075646
2100	2137	1	974670628
1671	2161	1	974714996
1516	110	1	976293782
5142	2046	1	962147290
1505	3629	1	974952244
1285	1356	1	974833399
2928	1206	1	971550737
1186	2599	1	974851234
1010	3552	1	975229211
4888	1281	1	962741638
5182	3101	1	961790022
528	2406	1	980655073
5906	110	1	958342854
4823	2010	1	963094949
897	3100	1	997678846
1688	1951	1	974796751
3754	1210	1	966119227
4058	2420	1	996713595
2293	931	1	974510349
2050	2804	1	975523566
5874	913	1	957564416
4204	592	1	965322956
2017	733	1	974675426
984	235	1	975112598
2786	1892	1	972973748
2860	942	1	976052831
123	1259	1	977529152
4535	1257	1	964719265
5811	1175	1	957940743
5042	1257	1	962506217
424	1083	1	1016720758
4748	750	1	963272410
3824	1	1	990726708
4884	2946	1	963045521
3696	2762	1	966302936
630	3668	1	975781398
4448	2518	1	965087145
5018	16	1	962586970
2852	2012	1	972507533
710	2915	1	975737231
4007	3740	1	965673675
5831	1343	1	957905911
3414	3793	1	967406996
2064	2186	1	974667444
117	1215	1	977498521
4918	2028	1	962676239
4509	2804	1	964979250
4502	1732	1	964988402
342	2470	1	976338414
3032	539	1	970360105
2583	3114	1	974072881
3940	3317	1	995170261
1268	1204	1	974836799
5722	1272	1	958502494
5770	3543	1	958171247
1317	1320	1	974780131
5319	3253	1	960873667
3512	2291	1	966977160
2774	2000	1	973097733
4156	1645	1	965343546
5501	2686	1	959795962
1451	2797	1	974764567
1865	1914	1	976585207
4277	2826	1	983695053
5256	1210	1	961295774
5158	2716	1	961940762
4041	2321	1	965712842
3620	1374	1	972833527
1303	1089	1	974791877
4718	2096	1	963428891
3511	316	1	966974919
4517	2858	1	974438695
5520	434	1	960598316
5329	1810	1	960837004
2750	3671	1	973199713
4472	1127	1	965064337
4705	903	1	963670997
5880	2641	1	958405417
4959	2571	1	962635331
1889	2529	1	989087132
4788	2918	1	962998640
4150	3062	1	965342247
669	1183	1	975630977
3391	10	1	967656178
1338	1036	1	974777612
1199	1962	1	974920498
3118	3683	1	969401566
1692	950	1	974709560
3538	1265	1	966884108
19	1148	1	982381689
5225	3160	1	961517966
631	3671	1	975780502
474	785	1	976221567
1179	3654	1	974868447
3626	2802	1	966608779
3709	2433	1	966275116
1333	1288	1	974778323
1680	708	1	974715756
5550	1247	1	959622286
1884	926	1	983834023
2679	2959	1	973402360
1137	1200	1	982910655
3425	543	1	967364048
5615	342	1	959132221
4322	926	1	965248968
639	2991	1	984289182
1941	7	1	974950673
2073	2144	1	974670722
1422	3897	1	993045332
3509	3745	1	984899287
2304	1619	1	974511757
5277	594	1	964728932
2105	3527	1	974669072
4461	2376	1	965072890
3272	3508	1	968204653
2340	3358	1	974423460
721	2145	1	976465468
5283	1240	1	961166905
2567	2762	1	973961993
2909	912	1	971799640
2872	25	1	972421047
1294	3362	1	974874156
4786	595	1	963000974
58	357	1	977940916
3558	1810	1	966805681
2016	1269	1	974675239
2054	2599	1	974667884
3679	1674	1	976298455
2029	2599	1	974671078
4388	1909	1	966142312
5886	745	1	957486193
1329	778	1	976899791
208	628	1	984512979
3930	3545	1	965706078
1597	3176	1	974733103
854	2690	1	975352162
461	517	1	976229278
3292	1370	1	968095704
5995	969	1	995385109
1939	1148	1	974692794
1120	2405	1	974914422
1764	2394	1	974706082
1425	3398	1	1008122044
1317	2012	1	974780087
587	2657	1	976429971
5129	3699	1	962134542
855	1	1	975465974
4354	2944	1	966754331
5222	1198	1	961529928
5605	953	1	959304370
1325	2078	1	974777277
4033	2968	1	965525706
3624	745	1	966622905
5494	3408	1	959816033
5643	914	1	958890675
4482	543	1	965101342
1019	1242	1	975008280
840	1225	1	976207709
5752	1221	1	958275613
1034	2018	1	974999308
386	1103	1	976300405
1141	1464	1	974878927
2608	1264	1	973727315
33	3019	1	978983126
1425	3307	1	977591501
5538	1321	1	959558548
735	587	1	975646730
5026	595	1	962775620
4512	2797	1	964979556
4007	3169	1	965549536
3592	597	1	966643802
5090	1259	1	962391139
1925	1250	1	1025966172
4647	1095	1	963964880
3837	1719	1	965932070
3118	1769	1	969403776
1137	1293	1	982911118
4277	3107	1	965449424
173	260	1	995304519
4957	1947	1	962638968
4234	1252	1	965332774
1790	3361	1	974708358
2909	3101	1	971970812
1117	3175	1	975692241
4578	1387	1	964390438
4901	1968	1	962686388
2225	2716	1	974677793
4086	2571	1	965501827
5605	1025	1	959195307
1613	2420	1	974739328
524	3104	1	976169213
2242	589	1	974595637
3080	1125	1	969812441
4268	7	1	965306935
2232	3949	1	1043595916
518	3298	1	1037916314
1015	2677	1	975104228
4906	1197	1	962735247
4852	1254	1	962834487
4335	2628	1	965239487
1087	2080	1	976132886
2030	938	1	974734198
2465	1213	1	974325917
5387	1136	1	1043942269
3108	1278	1	969493462
4681	1594	1	963682425
1389	329	1	974767016
3992	70	1	965598957
1088	1028	1	983744490
5847	592	1	957792780
3163	1120	1	968881647
5744	3629	1	960856826
4788	780	1	962997986
343	2762	1	1025791058
3588	296	1	966660312
2350	1196	1	974407106
1399	288	1	974766203
2181	913	1	974609531
2526	596	1	974065622
1465	2080	1	974767489
2073	372	1	974758747
1835	2699	1	974877260
3014	508	1	1013919102
853	1610	1	975347544
4904	919	1	962684812
2453	3868	1	982135712
3654	3793	1	966452907
5599	2671	1	959213981
2605	593	1	973746494
5596	1089	1	959219060
3878	2025	1	965837728
953	2130	1	1024875882
1303	1994	1	974837074
2102	1077	1	974653573
238	25	1	976766472
3067	2467	1	970003190
2566	586	1	973966839
5831	1968	1	957910646
3768	1580	1	966066298
1757	1580	1	974703595
3096	1566	1	969643418
4879	931	1	962767731
850	1276	1	975350454
3475	25	1	974774266
977	968	1	975105601
5319	1214	1	960864806
556	2640	1	976062323
451	3668	1	976415640
5107	329	1	962334026
2472	3499	1	974236305
5077	2194	1	963203922
2928	3032	1	971551222
261	1916	1	976671606
948	1215	1	975147785
1427	2291	1	974840163
3878	1206	1	965841354
5795	832	1	958152121
4193	933	1	965329519
5643	6	1	958890630
1505	2917	1	983671277
4951	1340	1	962643881
660	852	1	975690770
4344	2022	1	966453134
1530	3253	1	985055898
2907	1213	1	971821760
5011	151	1	962588116
5294	1580	1	961040282
543	2476	1	976120979
4521	2716	1	964837554
