2934	454	1	971498983
839	1220	1	975359338
3825	3256	1	965943601
2507	1676	1	974079253
824	1272	1	975377746
1199	2671	1	974847862
2826	2871	1	972601055
4126	3300	1	1044200848
5599	3418	1	959215081
2419	349	1	974242109
2562	3698	1	973981841
2899	741	1	971920758
4607	1304	1	1018906155
2743	1268	1	973220639
5428	448	1	960079508
3842	2739	1	976516873
1666	1517	1	974712806
2187	1805	1	974609188
1141	1136	1	974879365
1031	786	1	974999621
476	383	1	976218781
4033	2291	1	965514856
4021	440	1	965524308
1635	1090	1	975128556
5504	260	1	959733469
3416	551	1	967402735
1019	3521	1	975008099
4535	480	1	964722225
412	909	1	976294109
2826	1077	1	974420547
5493	492	1	959885704
3365	1135	1	967664870
1599	1093	1	974731984
4728	2409	1	982382606
2465	3505	1	974324968
4975	1220	1	962607806
2947	1060	1	1037740411
3675	3752	1	966365065
3626	527	1	966621124
6039	913	1	956706148
1605	3052	1	975380958
543	3526	1	976157171
637	2394	1	975737883
1466	1500	1	974755230
4736	3260	1	963630792
4140	2094	1	965348756
3414	1320	1	967487340
302	1265	1	976505139
3469	1333	1	967231220
664	1213	1	975991082
2676	3897	1	973400973
4085	3793	1	986183285
3067	2763	1	996605194
1836	1300	1	974825445
3358	318	1	967693790
3724	1036	1	966224671
631	2318	1	975779885
3620	1573	1	966576782
2581	1172	1	974040581
3213	780	1	968519016
2944	2193	1	1025196093
791	364	1	981768530
3272	2245	1	971245264
5482	858	1	959864823
5643	2126	1	959649658
2237	25	1	974597584
5367	1945	1	960501736
3578	2109	1	966711058
4867	2393	1	962901581
1947	25	1	974691101
4972	3033	1	962607276
2092	2759	1	974769809
5312	1288	1	962235540
678	1101	1	989502909
131	745	1	977431748
2885	3671	1	972185926
5319	1193	1	960864239
5169	3070	1	961894040
3807	1350	1	965966177
1988	1028	1	974684107
2805	1267	1	972785922
4083	3811	1	965434849
1087	2054	1	976132705
3228	1220	1	968416288
4708	1254	1	963525855
5811	16	1	957941030
3971	1805	1	970340779
4116	1586	1	965363825
4298	913	1	965270079
352	3751	1	976323699
2810	2005	1	972840112
2231	1580	1	974597015
5269	1358	1	966914883
3301	1299	1	968034754
398	39	1	1044567184
2897	1215	1	971933251
631	2959	1	975779993
5767	165	1	959057397
1939	924	1	974697397
1916	1240	1	974694442
3562	1	1	1023984367
3547	2150	1	966912526
702	3196	1	975562259
673	1214	1	975623615
1748	22	1	988468475
4489	1262	1	1026925232
5980	3168	1	956944331
301	3578	1	976504189
2484	3300	1	974148176
5755	1282	1	958265654
4213	2990	1	965318375
5026	1220	1	962582915
4234	900	1	965332556
1671	2161	1	974714996
5142	2046	1	962147290
5312	480	1	960922759
1505	3629	1	974952244
342	1060	1	976339126
1285	1356	1	974833399
2928	1206	1	971550737
1186	2599	1	974851234
